Jlf,mu,PP,ClusterUID,ClusterID_renum,Leader Cells,Follower Cells,Total Cells,Leader %,Dominance,Centroid_X,Centroid_Y,PersistenceTime,TimeRange,Centroid_Displacement,Velocity,MeanSize_over_time,StdSize_over_time,ClusterSizeCV_over_time,Phenotypic Index,Entropy
-3.0,24.0,0.8,8_1,3,1,1,2,50.0,Follower-dominated,483.2548076923074,82.99038461538461,21,500-700,20.31924580748293,0.9675831336896633,2.0,0.0,0.0,0.0,1.0
-3.0,24.0,0.9,3_1,1,2,1,3,66.66666666666667,Leader-dominated,35.42424242424253,76.54545454545455,7,640-700,7.4457368710586165,1.0636766958655166,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,24.0,0.9,3_2,2,1,2,3,33.333333333333336,Follower-dominated,170.45043859649178,72.31403508771929,4,670-700,0.6485003042522847,0.16212507606307117,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,24.0,0.9,4_1,3,1,1,2,50.0,Follower-dominated,360.2974358974361,62.725641025641025,1,700-700,0.0,0.0,2.0,,,0.0,1.0
-3.0,24.0,1.0,0_1,1,1,1,2,50.0,Follower-dominated,219.1964285714284,75.27678571428572,3,680-700,2.9946920753923183,0.9982306917974394,2.0,0.0,0.0,0.0,1.0
-3.0,24.0,1.0,4_1,2,1,1,2,50.0,Follower-dominated,455.4910714285714,67.66964285714286,3,680-700,2.1687440074944084,0.7229146691648028,2.0,0.0,0.0,0.0,1.0
-3.0,27.0,0.0,0_1,1,6,3,9,66.66666666666667,Leader-dominated,132.83686059764534,81.70617088068069,6,650-700,5.963700328954479,0.9939500548257465,9.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.0,1_1,2,2,1,3,66.66666666666667,Leader-dominated,24.28551587301595,68.09861111111111,13,580-700,5.2389146518520215,0.4029934347578478,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.0,3_1,3,1,1,2,50.0,Follower-dominated,439.0974264705891,66.48345588235294,34,370-700,10.965559254347736,0.32251644865728635,2.3529411764705883,0.485071250072666,0.20615528128088303,0.0,1.0
-3.0,27.0,0.0,5_1,4,2,1,3,66.66666666666667,Leader-dominated,207.30634278002708,86.8582995951417,8,630-700,8.798515443788913,1.0998144304736142,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.0,7_1,5,3,1,4,75.0,Leader-dominated,382.4595238095241,84.72380952380952,22,490-700,25.344638824023132,1.1520290374555968,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.0,9_1,6,4,2,6,66.66666666666667,Leader-dominated,114.7926921879863,75.43209150326797,2,690-700,0.29062917240838515,0.14531458620419258,6.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.1,2_1,1,3,1,4,75.0,Leader-dominated,438.1930555555561,84.67222222222222,10,610-700,12.474059504956456,1.2474059504956456,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.1,3_1,2,2,1,3,66.66666666666667,Leader-dominated,233.97306397306383,73.29124579124579,27,440-700,16.634747901249202,0.6161017741203408,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.1,4_1,3,2,1,3,66.66666666666667,Leader-dominated,174.61996336996353,66.88095238095238,1,600-600,0.0,0.0,3.0,,,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.1,6_1,4,3,1,4,75.0,Leader-dominated,146.0668290043293,83.24978354978356,4,670-700,2.7014269207276786,0.6753567301819197,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.1,9_1,5,2,1,3,66.66666666666667,Leader-dominated,162.54666666666753,65.04740740740742,10,610-700,6.995105676782548,0.6995105676782548,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.1,9_2,6,4,2,6,66.66666666666667,Leader-dominated,381.5745546617972,79.88262294955658,9,620-700,6.560037462698181,0.7288930514109091,6.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.2,0_1,1,1,1,2,50.0,Follower-dominated,230.4954751131222,71.3235294117647,15,560-700,32.55389600779792,2.1702597338531944,2.6666666666666665,0.4879500364742666,0.18298126367784998,0.0,1.0
-3.0,27.0,0.2,0_2,2,2,1,3,66.66666666666667,Leader-dominated,265.25874125874174,85.7062937062937,10,610-700,9.953473980417195,0.9953473980417196,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.2,0_3,3,3,2,5,60.0,Leader-dominated,367.7404761904757,77.55238095238096,4,670-700,3.2186218171323846,0.8046554542830961,5.0,0.0,0.0,0.2,0.9709505944546686
-3.0,27.0,0.2,3_1,4,1,1,2,50.0,Follower-dominated,218.91666666666688,69.41666666666666,17,510-670,7.156175029258424,0.42095147230931906,2.0588235294117645,0.24253562503633297,0.1178030178747903,0.0,1.0
-3.0,27.0,0.2,3_2,5,2,1,3,66.66666666666667,Leader-dominated,450.9871794871798,83.06410256410255,8,560-660,10.011329226945039,1.2514161533681298,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.2,5_1,6,3,1,4,75.0,Leader-dominated,488.21979166666665,80.39895833333334,8,630-700,7.369813985887909,0.9212267482359886,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.2,6_1,7,2,1,3,66.66666666666667,Leader-dominated,366.7925696594437,76.34778121775025,14,570-700,27.41739184059402,1.9583851314710015,3.2857142857142856,0.4688072309384955,0.1426804615899769,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.2,6_2,8,3,1,4,75.0,Leader-dominated,396.0928571428577,84.79718614718614,10,610-700,11.029332530786984,1.1029332530786984,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.2,7_1,9,3,1,4,75.0,Leader-dominated,260.571803196803,75.16745754245756,3,680-700,1.550758497012282,0.5169194990040941,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.2,9_1,10,2,1,3,66.66666666666667,Leader-dominated,439.9431667403807,71.43925991449211,26,450-700,19.044185507235284,0.7324686733552033,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.3,0_1,1,3,1,4,75.0,Leader-dominated,476.7226731601733,87.93127705627705,13,580-700,15.631657830574763,1.2024352177365203,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.3,2_1,2,2,1,3,66.66666666666667,Leader-dominated,80.59393939393976,71.86212121212121,15,560-700,108.76522792173431,7.251015194782287,2.1333333333333333,0.3518657752744984,0.16493708215992114,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.3,2_2,3,1,1,2,50.0,Follower-dominated,190.68333333333348,87.88333333333333,2,690-700,0.38188543143357906,0.19094271571678953,2.0,0.0,0.0,0.0,1.0
-3.0,27.0,0.4,1_1,1,2,1,3,66.66666666666667,Leader-dominated,198.4373015873016,68.28174603174604,3,640-700,5.936743131516273,1.9789143771720912,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.4,2_1,2,2,1,3,66.66666666666667,Leader-dominated,77.37731481481453,90.49010942760944,21,500-700,24.76691729674885,1.1793770141308977,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.4,4_1,3,1,1,2,50.0,Follower-dominated,36.06923076923141,76.72307692307692,19,520-700,17.98522808248464,0.9465909517097179,2.0,0.0,0.0,0.0,1.0
-3.0,27.0,0.4,5_1,4,3,1,4,75.0,Leader-dominated,171.16190651453806,93.7231873389768,29,420-700,32.85515957489632,1.1329365370653903,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.4,5_2,5,2,1,3,66.66666666666667,Leader-dominated,195.89019607843215,74.16470588235295,15,560-700,15.477730506256695,1.031848700417113,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.4,7_1,6,2,1,3,66.66666666666667,Leader-dominated,378.2448717948714,75.89166666666667,5,660-700,5.2930583607049675,1.0586116721409935,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.5,0_1,1,3,1,4,75.0,Leader-dominated,107.41156066155972,84.31593406593406,10,610-700,12.857945386293428,1.2857945386293428,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.5,1_1,2,4,2,6,66.66666666666667,Leader-dominated,361.2210784313725,78.85688820982939,7,640-700,4.456673062757483,0.6366675803939261,6.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.5,4_1,3,2,1,3,66.66666666666667,Leader-dominated,10.758928571428328,91.65873015873017,26,450-700,26.41155148130482,1.0158289031271084,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.5,5_1,4,2,1,3,66.66666666666667,Leader-dominated,161.7983193277304,72.8529411764706,21,490-700,10.538735903910357,0.5018445668528742,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.5,7_1,5,2,1,3,66.66666666666667,Leader-dominated,429.90606060606,65.4076923076923,3,680-700,1.5229106908659622,0.5076368969553208,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.5,8_1,6,2,1,3,66.66666666666667,Leader-dominated,415.8712406015045,79.97023809523809,12,590-700,11.540793686544964,0.9617328072120803,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.5,9_1,7,2,1,3,66.66666666666667,Leader-dominated,73.19215969215956,93.7890812890813,11,600-700,12.679753520120801,1.1527048654655274,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.6,2_1,1,1,1,2,50.0,Follower-dominated,50.23333333333362,85.23333333333333,21,460-700,23.93879194189191,1.1399424734234243,2.0,0.0,0.0,0.0,1.0
-3.0,27.0,0.6,2_2,2,2,1,3,66.66666666666667,Leader-dominated,243.90321637426928,77.06637426900585,7,640-700,5.880607555339398,0.840086793619914,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.6,3_1,3,2,1,3,66.66666666666667,Leader-dominated,293.8040404040407,75.98383838383837,6,570-700,201.05596762680773,33.50932793780129,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.6,3_2,4,2,1,3,66.66666666666667,Leader-dominated,493.5229500891266,63.06873885918003,2,690-700,0.9298173035312745,0.4649086517656372,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.6,4_1,5,2,1,3,66.66666666666667,Leader-dominated,289.2182539682536,78.56547619047619,8,630-700,5.02212864550654,0.6277660806883175,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.6,7_1,6,1,1,2,50.0,Follower-dominated,348.6904761904766,69.09920634920636,18,530-700,3.601502488772939,0.2000834715984966,2.0,0.0,0.0,0.0,1.0
-3.0,27.0,0.6,8_1,7,2,1,3,66.66666666666667,Leader-dominated,133.97777777777745,93.38333333333333,19,520-700,22.093346697392494,1.1628077209153944,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.6,9_1,8,1,1,2,50.0,Follower-dominated,321.6941176470588,70.84117647058824,28,430-700,17.433023990374398,0.6226079996562285,2.0,0.0,0.0,0.0,1.0
-3.0,27.0,0.7,0_1,1,2,2,4,50.0,Follower-dominated,114.62239190547946,77.41500125691302,19,520-700,14.093989845831567,0.741788939254293,4.0,0.0,0.0,0.0,1.0
-3.0,27.0,0.7,0_2,2,2,1,3,66.66666666666667,Leader-dominated,150.0512820512831,74.4151782170358,18,530-700,7.679882078001461,0.42666011544452564,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.7,1_1,3,1,1,2,50.0,Follower-dominated,35.99999999999976,79.625,18,530-700,341.5684632814794,18.976025737859967,2.5555555555555554,0.5113099925649136,0.20007782317757491,0.0,1.0
-3.0,27.0,0.7,1_2,4,2,1,3,66.66666666666667,Leader-dominated,376.6813131313133,87.34595959595958,12,580-700,35.217095134703676,2.934757927891973,2.8333333333333335,0.38924947208076144,0.13738216661673933,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.7,1_3,5,2,1,3,66.66666666666667,Leader-dominated,407.3962703962701,77.84149184149184,4,670-700,2.676163212712263,0.6690408031780658,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.7,3_1,6,1,1,2,50.0,Follower-dominated,182.26190476190533,74.60714285714286,11,600-700,183.8468834749563,16.713353043177843,2.8181818181818183,0.40451991747794525,0.14353932555669024,0.0,1.0
-3.0,27.0,0.7,3_2,7,2,1,3,66.66666666666667,Leader-dominated,365.36428571428513,79.83492063492064,2,690-700,0.9676272655962577,0.48381363279812883,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.7,5_1,8,2,1,3,66.66666666666667,Leader-dominated,267.46296296296293,77.90384615384615,8,630-700,8.22805631563269,1.0285070394540863,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.7,6_1,9,2,1,3,66.66666666666667,Leader-dominated,139.24647435897498,70.15865384615385,10,530-700,118.75310864862583,11.875310864862582,3.9,0.31622776601683794,0.08108404256841999,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.7,9_1,10,3,1,4,75.0,Leader-dominated,312.14461926961985,73.50043706293707,4,670-700,2.96700354691378,0.741750886728445,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,27.0,0.8,0_1,1,2,1,3,66.66666666666667,Leader-dominated,288.94682539682657,88.2388888888889,21,500-700,19.815756394949016,0.9436074473785245,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.8,3_1,2,2,2,4,50.0,Follower-dominated,167.12499999999972,75.62867647058823,1,700-700,0.0,0.0,4.0,,,0.0,1.0
-3.0,27.0,0.8,4_1,3,2,1,3,66.66666666666667,Leader-dominated,311.0906432748542,73.1154970760234,9,620-700,3.806566209290948,0.42295180103232755,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.8,6_1,4,3,2,5,60.0,Leader-dominated,307.9449533799542,68.31319513819514,3,680-700,1.9586930012815602,0.6528976670938534,5.0,0.0,0.0,0.2,0.9709505944546686
-3.0,27.0,0.9,0_1,1,3,1,4,75.0,Leader-dominated,26.19871794871777,83.12441724941723,9,560-700,78.87187881835759,8.76354209092862,2.4444444444444446,0.8819171036881968,0.36078426969062594,0.5,0.8112781244591328
-3.0,27.0,0.9,5_1,2,1,1,2,50.0,Follower-dominated,153.77777777777692,63.27777777777778,17,520-680,1.181593869881766,0.06950552175775095,2.0588235294117645,0.24253562503633297,0.1178030178747903,0.0,1.0
-3.0,27.0,0.9,9_1,3,1,1,2,50.0,Follower-dominated,192.8863636363631,81.43181818181819,35,360-700,272.3166320719606,7.780475202056017,2.4571428571428573,0.505432670960188,0.2056993428326346,0.0,1.0
-3.0,27.0,0.9,9_2,4,2,1,3,66.66666666666667,Leader-dominated,391.7126196172242,80.21660685805422,17,520-700,76.66460366385981,4.509682568462342,2.4705882352941178,0.5144957554275266,0.20824828195876074,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.9,9_3,5,2,1,3,66.66666666666667,Leader-dominated,391.4456043956038,79.09358974358975,10,570-690,76.55760747049642,7.6557607470496425,2.5,0.5270462766947299,0.21081851067789198,0.3333333333333333,0.9182958340544896
-3.0,27.0,0.9,9_4,6,1,1,2,50.0,Follower-dominated,464.9007936507931,57.888888888888886,2,650-660,0.09093755286602885,0.045468776433014425,2.0,0.0,0.0,0.0,1.0
-3.0,27.0,1.0,1_1,1,1,1,2,50.0,Follower-dominated,483.40196078431313,71.82843137254902,24,470-700,7.75862583422402,0.3232760764260008,2.0,0.0,0.0,0.0,1.0
-3.0,27.0,1.0,3_1,2,2,1,3,66.66666666666667,Leader-dominated,121.6843304843306,89.00683760683762,21,500-700,22.833701408681154,1.0873191146991026,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,27.0,1.0,6_1,3,2,1,3,66.66666666666667,Leader-dominated,250.5364357864352,74.62049062049063,1,700-700,0.0,0.0,3.0,,,0.3333333333333333,0.9182958340544896
-3.0,27.0,1.0,7_1,4,2,1,3,66.66666666666667,Leader-dominated,37.60794369029612,69.20030165912517,3,680-700,1.102151125228196,0.36738370840939866,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.0,1_1,1,3,1,4,75.0,Leader-dominated,370.9511904761901,79.35833333333333,2,690-700,0.31776892986965044,0.15888446493482522,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.0,2_1,2,3,2,5,60.0,Leader-dominated,29.160683760683327,75.81485042735042,8,630-700,7.675649382351392,0.959456172793924,5.625,0.5175491695067657,0.09200874124564723,0.2,0.9709505944546686
-3.0,30.0,0.0,2_2,3,2,1,3,66.66666666666667,Leader-dominated,219.8500000000004,74.26111111111112,3,680-700,3.386060264566027,1.1286867548553423,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.0,3_1,4,2,1,3,66.66666666666667,Leader-dominated,30.388888888887937,81.86111111111111,13,580-700,161.008383413489,12.385260262576079,3.5384615384615383,0.5188745216627708,0.14663845177426132,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.0,3_2,5,3,1,4,75.0,Leader-dominated,191.5202380952384,91.73928571428571,8,630-700,79.43555586427252,9.929444483034064,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.0,3_3,6,3,1,4,75.0,Leader-dominated,269.5440476190478,90.9315476190476,6,650-700,7.386257841796615,1.2310429736327693,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.0,4_1,7,2,1,3,66.66666666666667,Leader-dominated,39.88608776844117,60.447712418300654,35,360-700,387.29250256717717,11.06550007334792,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.0,4_2,8,2,1,3,66.66666666666667,Leader-dominated,202.2447089947091,80.3968253968254,16,550-700,220.9133152548108,13.807082203425676,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.0,4_3,9,2,1,3,66.66666666666667,Leader-dominated,421.2512254901955,83.91135620915033,12,590-700,7.9809648423138,0.66508040352615,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.0,7_1,10,5,2,7,71.42857142857143,Leader-dominated,75.47728429316317,80.83766125027084,5,660-700,82.44599093699371,16.489198187398742,4.6,1.3416407864998738,0.2916610405434509,0.42857142857142855,0.863120568566631
-3.0,30.0,0.0,7_2,11,3,1,4,75.0,Leader-dominated,158.14470529470495,78.67115384615386,1,700-700,0.0,0.0,4.0,,,0.5,0.8112781244591328
-3.0,30.0,0.0,8_1,12,3,1,4,75.0,Leader-dominated,219.29254079254156,86.9812062937063,15,560-700,13.762225799694477,0.9174817199796318,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.0,8_2,13,3,1,4,75.0,Leader-dominated,387.2380952380946,91.43214285714284,8,630-700,10.50641815951429,1.3133022699392862,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.0,9_1,14,2,1,3,66.66666666666667,Leader-dominated,92.91111111111027,85.95555555555556,33,380-700,33.69039837739496,1.0209211629513626,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.0,9_2,15,3,1,4,75.0,Leader-dominated,339.2857142857146,83.95833333333333,6,650-700,5.461623328777458,0.910270554796243,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.1,0_1,1,5,4,9,55.55555555555556,Follower-dominated,59.30620948817024,84.36925401420062,20,510-700,19.31053777446062,0.965526888723031,9.0,0.0,0.0,0.1111111111111111,0.9910760598382222
-3.0,30.0,0.1,0_2,2,3,1,4,75.0,Leader-dominated,480.2715309200604,79.31579939668175,9,620-700,207.14984217444135,23.016649130493484,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.1,0_3,3,3,1,4,75.0,Leader-dominated,480.7821095571097,76.75413752913754,3,650-670,2.206824462539829,0.735608154179943,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.1,2_1,4,2,1,3,66.66666666666667,Leader-dominated,26.046963562753415,84.9199280251912,27,440-700,28.683542739316266,1.0623534347894914,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.1,2_2,5,2,1,3,66.66666666666667,Leader-dominated,334.3055555555549,68.76481481481481,12,590-700,9.488524084349367,0.7907103403624473,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.1,2_3,6,2,1,3,66.66666666666667,Leader-dominated,357.71741452991483,77.28383190883191,6,650-700,6.280722493758849,1.0467870822931415,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.1,4_1,7,3,2,5,60.0,Leader-dominated,405.15081164449555,68.56741469057258,7,640-700,5.746788325390548,0.8209697607700782,5.0,0.0,0.0,0.2,0.9709505944546686
-3.0,30.0,0.1,5_1,8,1,1,2,50.0,Follower-dominated,243.0833333333328,69.58333333333334,26,450-700,13.617242013174026,0.5237400774297702,2.0,0.0,0.0,0.0,1.0
-3.0,30.0,0.1,7_1,9,1,1,2,50.0,Follower-dominated,8.895833333332835,80.58333333333334,16,550-700,19.280439307877028,1.2050274567423143,2.0,0.0,0.0,0.0,1.0
-3.0,30.0,0.1,7_2,10,3,1,4,75.0,Leader-dominated,94.34983974358956,83.77184065934065,5,660-700,354.09113216363744,70.81822643272749,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.1,7_3,11,3,1,4,75.0,Leader-dominated,449.35833333333346,88.17083333333332,2,690-700,2.1566313857672346,1.0783156928836173,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.1,8_1,12,2,2,4,50.0,Follower-dominated,194.2375541125548,69.4323593073593,13,580-700,8.40661096217157,0.6466623817055054,4.0,0.0,0.0,0.0,1.0
-3.0,30.0,0.1,8_2,13,3,2,5,60.0,Leader-dominated,301.07595737595796,75.88701298701298,11,600-700,9.28724974962157,0.8442954317837791,5.0,0.0,0.0,0.2,0.9709505944546686
-3.0,30.0,0.1,9_1,14,3,2,5,60.0,Leader-dominated,450.73253968253994,63.37936507936507,1,580-580,0.0,0.0,5.0,,,0.2,0.9709505944546686
-3.0,30.0,0.2,0_1,1,3,2,5,60.0,Leader-dominated,33.37050125313292,80.67814536340853,19,520-700,19.410053884437623,1.0215817833914538,5.0,0.0,0.0,0.2,0.9709505944546686
-3.0,30.0,0.2,1_1,2,1,1,2,50.0,Follower-dominated,117.24999999999986,65.66666666666667,34,370-700,13.641952575559404,0.40123389928115893,2.5588235294117645,0.6125543375075284,0.23938905143972378,0.0,1.0
-3.0,30.0,0.2,1_2,3,1,1,2,50.0,Follower-dominated,118.30294117647016,85.15882352941176,20,510-700,273.60673464472757,13.680336732236379,2.15,0.36634754853252327,0.17039420861977828,0.0,1.0
-3.0,30.0,0.2,1_3,4,3,1,4,75.0,Leader-dominated,200.6464285714285,85.3,17,540-700,190.00497387610366,11.176763169182568,3.7058823529411766,0.4696682183138621,0.12673586843389928,0.5,0.8112781244591328
-3.0,30.0,0.2,1_4,5,2,1,3,66.66666666666667,Leader-dominated,389.7242424242422,84.85757575757576,12,590-700,9.940083793103481,0.8283403160919568,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.2,2_1,6,2,1,3,66.66666666666667,Leader-dominated,264.7616161616166,80.62878787878788,15,510-700,218.72670333409968,14.581780222273313,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.2,3_1,7,3,1,4,75.0,Leader-dominated,329.32777777777807,86.42361111111111,10,590-700,150.04576547099197,15.004576547099196,4.1,0.31622776601683794,0.07712872341874097,0.5,0.8112781244591328
-3.0,30.0,0.2,5_1,8,2,1,3,66.66666666666667,Leader-dominated,39.12095094448076,81.28341593047475,17,540-700,18.85536379796085,1.1091390469388736,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.2,6_1,9,2,1,3,66.66666666666667,Leader-dominated,401.23664931559694,75.00636205899363,9,620-700,7.346554706131747,0.8162838562368608,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.2,7_1,10,2,1,3,66.66666666666667,Leader-dominated,445.6806722689068,70.72549019607844,4,670-700,0.7015478720560167,0.17538696801400416,3.25,0.5,0.15384615384615385,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.2,8_1,11,3,1,4,75.0,Leader-dominated,139.33119658119708,100.06473387723388,28,430-700,116.47864757734351,4.15995169919084,3.607142857142857,0.497347461393438,0.1378785041486759,0.5,0.8112781244591328
-3.0,30.0,0.2,8_2,12,2,1,3,66.66666666666667,Leader-dominated,223.59430438842188,92.8779178338002,17,540-700,33.536683470134186,1.9727460864784816,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.2,8_3,13,2,1,3,66.66666666666667,Leader-dominated,247.95343915343904,79.14656084656086,14,570-700,7.293028222624205,0.5209305873303004,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.2,8_4,14,2,1,3,66.66666666666667,Leader-dominated,249.2737891737886,63.962108262108266,8,630-700,110.28082977977242,13.785103722471552,3.625,0.5175491695067657,0.14277218469152156,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.2,8_5,15,3,1,4,75.0,Leader-dominated,356.75315656565726,87.71338383838383,3,680-700,2.9202563465631317,0.9734187821877106,4.0,0.0,0.0,0.5,0.8112781244591328
-3.0,30.0,0.2,9_1,16,2,3,5,40.0,Follower-dominated,157.86151515151516,69.2984875066454,9,620-700,1.9047409637256263,0.21163788485840293,5.0,0.0,0.0,0.2,0.9709505944546686
-3.0,30.0,0.2,9_2,17,5,2,7,71.42857142857143,Leader-dominated,179.53678484214203,94.3352455084598,9,620-700,9.257709246214194,1.028634360690466,7.0,0.0,0.0,0.42857142857142855,0.863120568566631
-3.0,30.0,0.2,9_3,18,1,1,2,50.0,Follower-dominated,375.04230769230776,67.3076923076923,6,650-700,6.190894435183053,1.0318157391971756,2.0,0.0,0.0,0.0,1.0
-3.0,30.0,0.3,0_1,1,2,1,3,66.66666666666667,Leader-dominated,227.1825163398695,85.05441176470588,17,540-700,15.46230268607969,0.909547216828217,3.0,0.0,0.0,0.3333333333333333,0.9182958340544896
-3.0,30.0,0.3,1_1,2,3,2,5,60.0,Leader-dominated,271.69932330827106,79.03101503759399,18,530-700,15.64716749019853,0.8692870827888073,5.055555555555555,0.23570226039551584,0.046622425133178956,0.2,0.9709505944546686
-3.0,30.0,0.3,2_1,3,4,2,6,66.66666666666667,Leader-dominated,370.9522607022609,90.56649831649833,10,420-700,316.88188016288393,31.688188016288393,5.2,1.6865480854231358,0.32433617027367995,0.3333333333333333,0.9182958340544896
